자재번호,대상장비,생성일시
1117011,R720,2024-06-17 23:30
1106703,R233,2025-03-04 23:42
1108344,S001,2020-07-01 23:28
1111467,R110,2022-05-03 23:30
1109479,R233,2025-03-04 23:42
1101406,I001,2024-06-17 23:30
1109482,R233,2025-03-04 23:42
1109484,R233,2025-03-04 23:42
1113072,R720,2024-03-14 23:30
1113060,R810,2020-09-16 23:34
1119554,J001,2025-06-10 23:30
1111493,R720,2023-12-21 00:12
1118790,R730,2025-08-11 23:30
1108352,R720,2025-08-11 23:30
1106172,R123,2024-03-15 23:30
1122751,R730,2025-08-11 23:30
1097683,R600,2019-06-11 23:31
1123512,R730,2025-08-11 23:30
1123513,R730,2025-08-11 23:30
1123698,I001,2025-08-11 23:30
1122376,R830,2025-08-11 23:30
1122365,R830,2025-08-11 23:30
1111951,R233,2025-08-12 23:30
1100308,R215,2019-06-10 23:30
1100413,R215,2019-06-10 23:30
1100414,R215,2019-06-10 23:30
1100415,R215,2019-06-10 23:30
1112804,R233,2020-09-16 23:34
1112238,R122,2024-03-15 23:30
1112240,R122,2024-03-15 23:30
1112249,R122,2024-03-15 23:30
1108117,R710,2019-06-14 23:30
1112250,R122,2024-03-15 23:30
1099983,R720,2025-08-13 23:30
1098753,R710,2022-04-11 23:30
1112239,R122,2024-03-15 23:30
1112241,R122,2024-03-15 23:30
1109841,R123,2025-08-12 23:30
1112243,R122,2024-03-15 23:30
1112244,R122,2024-03-15 23:30
1111300,R720,2019-12-17 23:29
1119225,R110,2025-08-18 23:30
1123679,A001,2025-08-12 23:30
1112248,R122,2024-03-15 23:30
1111263,R110,2025-08-18 23:30
1100262,R122,2025-08-12 23:30
1112251,R122,2024-03-15 23:30
1101053,J001,2024-03-15 23:30
1110806,J001,2024-03-15 23:30
1110807,J001,2024-03-15 23:30
1112116,J001,2024-03-15 23:30
7020672,A001,2022-04-01 23:30
1101589,J001,2024-03-15 23:30
1106668,R233,2020-09-16 23:34
1111089,R600,2019-06-19 23:30
1111091,R600,2019-06-19 23:30
7020673,A001,2022-04-01 23:30
1112509,J001,2024-03-15 23:30
1114026,J001,2024-03-15 23:30
1119856,J001,2024-03-15 23:30
1105573,J001,2024-03-15 23:30
1110259,J001,2024-03-15 23:30
1097442,R233,2020-09-16 23:34
1110272,J001,2024-03-15 23:30
1101785,R810,2020-09-16 23:35
1110279,J001,2024-03-15 23:30
1105182,R720,2019-06-12 23:30
1099558,R233,2020-09-16 23:35
1099605,R233,2020-09-16 23:35
1116579,R730,2025-08-12 23:30
1109982,R720,2019-06-14 23:30
1099172,I001,2019-06-13 23:30
1123481,R710,2025-08-12 23:30
1123497,R233,2025-08-12 23:30
1123498,R233,2025-08-12 23:30
1120314,A001,2025-08-12 23:30
1114460,J001,2024-03-15 23:30
1111430,R122,2019-06-13 23:30
1123699,R233,2025-08-18 23:30
1105613,I001,2025-08-12 23:30
1114681,J001,2024-03-15 23:30
1111090,R600,2019-06-19 23:30
1123148,A001,2025-08-18 23:30
1123668,R122,2025-08-13 23:30
1117539,J001,2024-03-15 23:30
1114182,J001,2024-03-15 23:30
1114248,J001,2024-03-15 23:30
1122778,R810,2025-08-13 23:30
1110546,R720,2025-08-13 23:30
1122776,R810,2025-08-13 23:30
1122500,R600,2025-08-13 23:30
1118235,J001,2024-03-15 23:30
1109675,R720,2025-08-13 23:30
1109652,R123,2025-08-13 23:30
1100591,R110,2025-08-13 23:30
1100591,R122,2025-08-13 23:30
1104159,R720,2022-04-05 23:30
1100591,R215,2025-08-13 23:30
1100591,R211,2025-08-13 23:30
1113035,R233,2025-08-13 23:30
1117631,R233,2025-08-13 23:30
1118498,J001,2024-03-15 23:30
1117632,R233,2025-08-13 23:30
1118694,J001,2024-03-15 23:30
1117640,R233,2025-08-13 23:30
1104650,R233,2020-09-16 23:36
1117633,R233,2025-08-13 23:30
1123084,T001,2025-08-13 23:30
1099129,I001,2019-06-19 23:30
1123085,T001,2025-08-13 23:30
1107373,R110,2019-12-16 23:29
1114787,R810,2025-08-14 23:30
1114133,R110,2025-08-13 23:30
1114129,R110,2025-08-13 23:30
1108974,R123,2025-08-14 23:30
1121361,R720,2025-08-14 23:30
1123684,R730,2025-08-18 23:30
1099165,R233,2025-08-14 23:30
1109120,I001,2025-08-14 23:30
1099265,J001,2020-09-16 23:37
1103175,R123,2025-08-14 23:30
7021154,M001,2025-08-14 23:30
1121846,R730,2025-08-14 23:30
1106020,R233,2020-09-16 23:37
1123378,R720,2025-08-14 23:30
1123379,R720,2025-08-14 23:30
1100566,R122,2020-09-16 23:37
1100566,R123,2020-09-16 23:37
1110434,R810,2020-09-16 23:37
1123380,R720,2025-08-14 23:30
1114130,R110,2025-08-14 23:30
1114132,R110,2025-08-14 23:30
1119892,I001,2025-08-14 23:30
1107338,R720,2019-12-16 23:29
1121921,S001,2025-08-14 23:30
1118570,P001,2025-08-14 23:30
1102280,R810,2020-09-16 23:37
1107339,R720,2019-12-16 23:29
1104511,R810,2025-08-14 23:30
1122078,R233,2025-08-14 23:30
1100821,R720,2025-08-14 23:30
1110081,I001,2025-08-18 23:30
1097551,R233,2020-09-16 23:37
1123685,R730,2025-08-18 23:30
1123706,R730,2025-08-18 23:30
1106717,R233,2020-09-16 23:37
1113604,R233,2025-08-18 23:30
1113077,R810,2020-09-16 23:37
1115783,R810,2025-08-18 23:30
1115781,R810,2025-08-18 23:30
1115784,R810,2025-08-18 23:30
1111999,R720,2025-08-18 23:30
1112362,R720,2022-04-05 23:30
1122758,R710,2025-08-18 23:30
1123701,R233,2025-08-18 23:30
7020778,W001,2025-08-18 23:30
7021287,R710,2025-08-18 23:30
1098954,R122,2024-03-15 23:31
1123007,R720,2025-08-18 23:30
1123682,R730,2025-08-18 23:30
1109403,R720,2022-04-06 23:30
1103537,R710,2024-03-15 23:31
1123683,R730,2025-08-18 23:30
1104689,I001,2025-08-18 23:30
1104413,R830,2025-08-18 23:30
1119337,R810,2024-03-15 23:31
1106285,R810,2020-09-16 23:37
1108249,R600,2019-06-18 23:30
1112453,R122,2025-08-18 23:30
1113518,R110,2025-08-18 23:30
1121071,R233,2024-03-18 23:30
1113518,R123,2025-08-18 23:30
1111334,R110,2025-08-18 23:30
1117038,R720,2024-03-18 23:30
1123694,R710,2025-08-18 23:30
1123406,R720,2025-08-18 23:30
1112003,R720,2025-08-18 23:30
1112000,R720,2025-08-18 23:30
1110790,R600,2019-06-19 23:30
1110835,R600,2019-06-19 23:30
1112001,R720,2025-08-18 23:30
1111735,R122,2019-06-22 23:30
1112002,R720,2025-08-18 23:30
1111747,S001,2019-06-19 23:30
1105034,J001,2022-04-08 23:30
1118385,R233,2025-08-18 23:30
1122276,R720,2025-08-18 23:30
1119212,R123,2025-08-18 23:30
1101453,R720,2024-03-18 23:30
1106240,R123,2025-08-18 23:30
1106241,R123,2025-08-18 23:30
1123691,R720,2025-08-18 23:30
1108159,J001,2025-08-18 23:30
1120386,R720,2024-03-18 23:30
1104911,T001,2019-12-17 23:29
1123700,R233,2025-08-18 23:30
7020779,W001,2025-08-18 23:30
1121451,R233,2025-08-18 23:31
1117401,R810,2022-04-11 23:30
1121475,R233,2025-08-18 23:31
1115360,R720,2022-04-11 23:30
1115362,R720,2022-04-11 23:30
1098611,R710,2022-04-11 23:30
1123708,R720,2025-08-19 23:30
1123709,R720,2025-08-19 23:30
6005460,I001,2024-03-18 23:30
1123710,R710,2025-08-19 23:30
1123670,R233,2025-08-19 23:30
1123711,R110,2025-08-19 23:30
1112061,R810,2020-09-16 23:38
1123712,R110,2025-08-19 23:30
1117398,R720,2022-04-12 23:30
1123713,R110,2025-08-19 23:30
1097153,R710,2024-03-18 23:30
1117773,I001,2024-03-18 23:30
1119254,R122,2025-08-19 23:30
1107677,R110,2025-08-19 23:30
1121956,R233,2025-08-19 23:30
1097182,R710,2024-03-18 23:30
1103050,R710,2022-04-13 23:30
1103051,R710,2022-04-13 23:30
1103052,R710,2022-04-13 23:30
1108940,R720,2022-04-13 23:30
1108884,T001,2019-12-17 23:29
1097189,R710,2024-03-18 23:30
1116759,R720,2022-04-13 23:30
1116760,R720,2022-04-13 23:30
1117394,R720,2022-04-13 23:30
1105518,R122,2020-09-16 23:38
1106562,R710,2019-06-23 23:29
1104943,R810,2020-09-16 23:38
1117395,R720,2022-04-13 23:30
1114348,R810,2020-09-16 23:38
1100685,R720,2019-12-17 23:29
1116043,I001,2022-04-13 23:30
1116044,I001,2022-04-13 23:30
1116045,I001,2022-04-13 23:30
1109094,R122,2022-04-13 23:30
1113781,R233,2025-08-19 23:30
1109008,R720,2025-08-19 23:30
7019156,W001,2025-08-19 23:30
1123669,R233,2025-08-19 23:30
7019169,W001,2025-08-19 23:30
1110087,R710,2019-12-17 23:29
1107678,R110,2025-08-19 23:30
1106125,R123,2025-08-19 23:30
1099938,R122,2025-08-19 23:30
1106573,R123,2019-12-17 23:29
1099938,R123,2025-08-19 23:30
1121854,R233,2025-08-19 23:30
1123673,R810,2025-08-19 23:30
1108651,R233,2020-09-16 23:47
1103387,R830,2020-09-16 23:52
1121821,J001,2024-09-26 23:30
1104285,R123,2024-09-26 23:30
1104381,R123,2024-09-26 23:30
1108866,R830,2020-09-16 23:52
1108915,R830,2020-09-16 23:52
1118148,R720,2024-09-26 23:30
1103812,R720,2024-09-26 23:30
1119485,R720,2024-09-26 23:30
1100564,R122,2024-09-26 23:30
1100564,R123,2024-09-26 23:30
1108839,R830,2020-09-16 23:52
1116644,R730,2024-09-26 23:30
1103560,R110,2020-09-16 23:52
1111919,J001,2024-09-30 23:30
1104523,R810,2020-09-16 23:52
1115217,J001,2024-09-26 23:30
1117902,A001,2024-09-26 23:30
1099478,W001,2020-09-16 23:52
1099478,D001,2020-09-16 23:52
1108863,R830,2020-09-16 23:52
1121875,R720,2024-09-26 23:30
1097747,R720,2019-06-24 23:30
1098449,M001,2020-09-16 23:52
1121916,R720,2024-09-26 23:30
1104949,R810,2020-09-16 23:52
1106321,R720,2024-09-27 23:30
1108200,R830,2020-09-16 23:52
1108226,R830,2020-09-16 23:52
1103357,R830,2020-09-16 23:52
1111806,A001,2019-06-26 23:29
1121222,J001,2024-09-27 23:30
7020147,I001,2019-06-26 23:30
1121220,J001,2024-09-27 23:30
1121221,J001,2024-09-27 23:30
1107195,R720,2024-09-27 23:30
1110622,S001,2024-09-27 23:30
1108168,R830,2020-09-16 23:52
1108169,R830,2020-09-16 23:52
1106612,R122,2019-06-25 23:30
1100857,S001,2019-06-26 23:30
1108170,R830,2020-09-16 23:52
1108477,R830,2020-09-16 23:52
1111266,R830,2020-09-16 23:52
1111264,R830,2020-09-16 23:52
1121638,R720,2024-09-27 23:30
1112644,W001,2019-11-13 23:29
1099773,R122,2019-06-26 23:29
1100857,P001,2019-06-26 23:30
1100857,X001,2019-06-26 23:30
1108204,R830,2020-09-16 23:52
1101798,R810,2020-09-16 23:52
1101802,R810,2020-09-16 23:52
1101817,R810,2020-09-16 23:52
1101818,R810,2020-09-16 23:52
1121157,R730,2024-09-30 23:30
1097112,R830,2020-09-16 23:52
7021091,R233,2024-10-02 23:30
7020981,R233,2024-09-30 23:30
7019310,W001,2019-06-26 23:30
1104518,R110,2020-09-16 23:53
1121709,R233,2024-09-30 23:30
1110029,R500,2019-06-26 23:30
1103498,R830,2020-09-16 23:53
1121907,R730,2024-09-30 23:30
1111918,J001,2024-09-30 23:30
1107526,S001,2019-11-14 23:29
1107637,R600,2024-09-30 23:30
1108942,R830,2020-09-16 23:53
1111938,J001,2024-09-30 23:30
1108943,R830,2020-09-16 23:53
1121156,R730,2024-09-30 23:30
1099539,R810,2020-09-16 23:54
1113215,R830,2020-09-16 23:53
1113216,R830,2020-09-16 23:53
1107874,R810,2020-09-16 23:53
1106630,R122,2019-11-15 23:28
1098994,R600,2024-09-30 23:30
1106048,R830,2020-09-16 23:53
1106054,R830,2020-09-16 23:53
1104953,R810,2020-09-16 23:53
1103388,R830,2020-09-16 23:53
1108862,R830,2020-09-16 23:53
1118587,R720,2024-10-01 23:30
7021092,R233,2024-10-02 23:30
1103392,R830,2020-09-16 23:53
1108172,R830,2020-09-16 23:53
1108735,G001,2019-07-02 23:30
1108173,R830,2020-09-16 23:53
7021093,R233,2024-10-02 23:30
7021094,R233,2024-10-02 23:30
1109130,R830,2020-09-16 23:53
7021095,R233,2024-10-02 23:30
1104802,R810,2020-09-16 23:53
7021116,R233,2024-10-02 23:30
1104752,I001,2019-11-15 23:29
7021117,R233,2024-10-02 23:30
1108358,R830,2020-09-16 23:53
1097358,R122,2024-10-02 23:30
1121909,R233,2024-10-02 23:30
1103395,R830,2020-09-16 23:53
1111262,R720,2019-11-15 23:29
1111259,R720,2019-11-15 23:29
1111271,R720,2019-11-15 23:29
1111269,R720,2019-11-15 23:29
1111267,R720,2019-11-15 23:29
1111275,R720,2019-11-15 23:29
1111273,R720,2019-11-15 23:29
1111725,R710,2019-07-01 23:30
1111265,R720,2019-11-15 23:29
1106023,R830,2020-09-16 23:53
1106471,R830,2020-09-16 23:53
1101799,R810,2020-09-16 23:53
1101800,R810,2020-09-16 23:53
1104514,R810,2020-09-16 23:53
1104516,R810,2020-09-16 23:53
1104548,R810,2020-09-16 23:53
1100059,R810,2020-09-16 23:53
1111468,I001,2019-07-01 23:30
1107817,I001,2019-07-01 23:30
1106035,R830,2020-09-16 23:53
1111345,I001,2019-07-01 23:30
1111349,I001,2019-07-01 23:30
1111350,I001,2019-07-01 23:30
1111351,I001,2019-07-01 23:30
1111385,I001,2019-07-01 23:30
1111258,R830,2020-09-16 23:53
1111260,R830,2020-09-16 23:53
1097688,R600,2019-07-01 23:30
1111891,R720,2019-07-01 23:30
1119078,T001,2024-10-03 23:30
1119079,T001,2024-10-03 23:30
1106469,R830,2020-09-16 23:54
1109536,R720,2024-10-02 23:30
1105807,R720,2020-09-16 23:54
1099487,R810,2020-09-16 23:54
1099521,R810,2020-09-16 23:54
1099525,R810,2020-09-16 23:54
1100160,R810,2020-09-16 23:54
1112734,T001,2019-11-19 23:29
1106723,I001,2019-11-19 23:29
1102108,R810,2020-09-16 23:54
1101823,R810,2020-09-16 23:54
7021089,R233,2024-10-02 23:30
7021090,R233,2024-10-02 23:30
1106289,R810,2020-09-16 23:54
1110420,R720,2024-10-02 23:30
1105736,R810,2020-09-16 23:54
7020228,M001,2019-11-19 23:29
1106151,R123,2024-10-02 23:30
1113993,R720,2024-10-03 23:30
1109884,R500,2020-09-16 23:54
1109885,R500,2020-09-16 23:54
1108838,R830,2020-09-16 23:54
7020080,W001,2019-07-04 23:29
1118142,J001,2023-12-20 23:54
1097255,R710,2019-07-04 23:29
1111970,R110,2021-02-17 23:30
1109698,R810,2025-01-15 23:31
1109663,R233,2025-03-04 23:42
1116989,R110,2024-01-09 23:30
1109969,R233,2025-03-04 23:42
1110782,R830,2025-03-04 23:42
1120382,G001,2024-01-09 23:30
1120381,G001,2024-01-09 23:30
1114192,R810,2024-01-10 23:30
1111416,R830,2025-03-04 23:42
1103930,R720,2024-01-09 23:30
1112723,R233,2025-03-04 23:42
1112765,R233,2025-03-04 23:42
1112768,R233,2025-03-04 23:42
1112769,R233,2025-03-04 23:42
1112770,R233,2025-03-04 23:42
1109264,R122,2024-01-10 23:30
1116568,R810,2024-01-10 23:30
1112771,R233,2025-03-04 23:42
1112772,R233,2025-03-04 23:42
1112773,R233,2025-03-04 23:42
1112776,R233,2025-03-04 23:42
1112904,R810,2024-01-10 23:30
1112777,R233,2025-03-04 23:42
1118168,R110,2024-01-10 23:30
1098882,R720,2024-01-10 23:30
1112616,R110,2020-09-03 23:30
1112780,R233,2025-03-04 23:42
1112388,R720,2022-09-08 23:30
1112782,R233,2025-03-04 23:42
1112783,R233,2025-03-04 23:42
1109721,J001,2024-01-10 23:30
1112784,R233,2025-03-04 23:42
1112785,R233,2025-03-04 23:42
1100186,G001,2024-01-10 23:30
1113156,R710,2020-09-04 23:30
1112786,R233,2025-03-04 23:42
1112818,R233,2025-03-04 23:42
1114509,S001,2021-03-30 23:30
1114161,R710,2020-09-04 23:30
1109692,R810,2024-01-11 23:30
1100167,P001,2024-01-11 23:30
1112828,R233,2025-03-04 23:42
7020717,P001,2024-01-11 23:30
1112949,R233,2025-03-04 23:42
7019190,W001,2024-01-11 23:30
1120678,R720,2024-01-11 23:30
1113214,R233,2025-03-04 23:42
1113422,R233,2025-03-04 23:42
1112129,R720,2022-09-08 23:30
1113424,R233,2025-03-04 23:42
1113433,R233,2025-03-04 23:43
1104230,R810,2024-01-11 23:30
1113539,R233,2025-03-04 23:43
1120687,R720,2024-01-11 23:30
1118002,I001,2022-09-08 23:31
1113750,R233,2025-03-04 23:43
1114205,R233,2025-03-04 23:43
1114271,R233,2025-03-04 23:43
1114272,R233,2025-03-04 23:43
1114276,R233,2025-03-04 23:43
1114277,R233,2025-03-04 23:43
1115972,R233,2025-03-04 23:43
7020291,A001,2021-03-30 23:30
1116470,R233,2025-03-04 23:43
1099175,S001,2019-10-30 23:29
7020291,M001,2021-03-30 23:30
1117525,R233,2025-03-04 23:43
1117616,R233,2025-03-04 23:43
1116869,R123,2022-09-15 23:30
1100641,R720,2022-09-14 23:30
1105752,R710,2022-09-13 23:30
1115495,R720,2021-03-31 23:30
7020136,M001,2020-09-07 23:30
1118190,R233,2022-09-13 23:30
1100653,R720,2022-09-13 23:30
1115494,R720,2021-03-31 23:30
1108775,S001,2021-03-31 23:30
1117619,R233,2025-03-04 23:43
1118192,R233,2022-09-13 23:30
1111982,T001,2019-07-09 23:30
7020424,P001,2021-03-31 23:30
1110532,R600,2021-03-31 23:30
1108474,R720,2020-09-08 23:30
1109734,R810,2024-01-11 23:30
1109351,R710,2019-07-08 23:30
1117628,R233,2025-03-04 23:43
1117639,R233,2025-03-04 23:43
1108586,R122,2019-10-28 23:29
1117963,R233,2025-03-04 23:43
1118116,R233,2025-03-04 23:43
1118189,R233,2025-03-04 23:43
1107792,R720,2019-07-09 23:29
1118242,R233,2025-03-04 23:43
1118309,R233,2025-03-04 23:43
1110539,R810,2024-01-15 23:30
1117651,R810,2024-01-15 23:30
1108065,S001,2022-09-13 23:30
1111983,T001,2019-07-09 23:30
1118194,R233,2022-09-13 23:30
1118374,R233,2025-03-04 23:43
1117650,R810,2024-01-12 23:30
1118375,R233,2025-03-04 23:43
1118416,R233,2025-03-04 23:43
1118417,R233,2025-03-04 23:43
1118418,R233,2025-03-04 23:43
1118419,R233,2025-03-04 23:43
1119492,R233,2025-03-04 23:43
1119493,R233,2025-03-04 23:43
7020708,A001,2022-09-14 23:30
1119494,R233,2025-03-04 23:43
1110709,R110,2019-07-10 23:30
1119526,R233,2025-03-04 23:43
1110270,J001,2022-09-14 23:30
1119527,R233,2025-03-04 23:43
1119529,R233,2025-03-04 23:43
1119530,R233,2025-03-04 23:43
1119749,R233,2025-03-04 23:43
1119750,R233,2025-03-04 23:43
1110869,R233,2025-03-04 23:43
1108475,R720,2021-04-01 23:30
1105904,I001,2019-10-30 23:29
1100733,R720,2021-04-01 23:30
1110873,R233,2025-03-04 23:43
1110874,R233,2025-03-04 23:43
1110916,R233,2025-03-04 23:43
1113607,A001,2021-04-01 23:30
1113607,M001,2021-04-01 23:30
1110918,R233,2025-03-04 23:43
1110921,R233,2025-03-04 23:43
1110925,R233,2025-03-04 23:43
1114013,R720,2024-01-14 23:30
1110932,R233,2025-03-04 23:43
1111974,E001,2019-07-11 23:30
1105247,R911,2019-07-11 23:30
1117451,R810,2024-01-15 23:30
1110934,R233,2025-03-04 23:43
1110936,R233,2025-03-04 23:43
1110938,R233,2025-03-04 23:43
1110940,R233,2025-03-04 23:43
1110943,R233,2025-03-04 23:43
1112619,R720,2019-10-30 23:29
1110945,R233,2025-03-04 23:43
1103406,R233,2025-03-04 23:43
1106596,R233,2025-03-04 23:43
1110780,J001,2019-07-12 23:29
1106653,R233,2025-03-04 23:43
1109106,R233,2025-03-04 23:43
1109429,R720,2024-01-15 23:30
1116771,R233,2025-03-04 23:43
1116772,R233,2025-03-04 23:43
1110540,R810,2024-01-15 23:30
1113870,J001,2020-09-10 23:30
1110541,R810,2024-01-15 23:30
1116773,R233,2025-03-04 23:43
1116774,R233,2025-03-04 23:43
1116775,R233,2025-03-04 23:43
1116779,R233,2025-03-04 23:43
1116780,R233,2025-03-04 23:43
1119509,R730,2024-01-15 23:30
1116781,R233,2025-03-04 23:43
1113874,J001,2020-09-10 23:30
1119508,R730,2024-01-15 23:30
1116782,R233,2025-03-04 23:43
1110065,R720,2024-01-15 23:30
1113875,J001,2020-09-10 23:30
1116791,R233,2025-03-04 23:43
7020208,S001,2019-10-29 23:29
1116795,R233,2025-03-04 23:43
1116796,R233,2025-03-04 23:43
1121490,R110,2025-03-04 23:43
1119721,R810,2025-03-04 23:43
1118425,R720,2025-03-04 23:43
1120690,G001,2024-01-15 23:30
1112621,R720,2019-10-30 23:29
1117660,R720,2025-03-04 23:43
1120062,R110,2024-01-15 23:30
1098601,R110,2024-01-15 23:30
1112646,R110,2019-10-29 23:29
1113571,R710,2024-01-15 23:30
1118054,E001,2022-09-15 23:30
1112620,R720,2019-10-30 23:29
1118054,G001,2022-09-15 23:30
1118187,R720,2022-09-15 23:30
1103178,A001,2021-04-02 23:30
1110396,R720,2025-03-05 15:08
7021153,C001,2025-03-05 11:27
1105891,I001,2019-10-30 23:29
1107853,I001,2019-10-30 23:29
1107854,I001,2019-10-30 23:29
1107855,I001,2019-10-30 23:29
7020389,J001,2021-04-02 23:30
1118075,R720,2022-09-15 23:30
1118096,R720,2022-09-15 23:30
1118097,R720,2022-09-15 23:30
1118074,R720,2022-09-15 23:30
1115365,R720,2022-09-15 23:30
1122849,C001,2025-03-05 13:25
1110397,R720,2025-03-05 15:08
1118200,R720,2022-09-15 23:30
1110389,R720,2025-03-05 15:09
1114014,R720,2025-03-05 23:30
1118054,I001,2022-09-15 23:30
1118055,E001,2022-09-15 23:30
1102353,R810,2020-09-16 23:55
1110795,R233,2020-09-28 23:30
1110876,R233,2020-09-28 23:30
1112210,J001,2024-10-04 23:30
1110878,R233,2020-09-28 23:30
1116482,R720,2024-10-04 23:31
1116483,R720,2024-10-04 23:31
1110879,R233,2020-09-28 23:30
1121910,R233,2024-10-04 23:30
1121911,R233,2024-10-04 23:30
1110881,R233,2020-09-23 23:30
1121912,R233,2024-10-04 23:30
1097915,R710,2019-07-22 23:30
1121913,R233,2024-10-04 23:30
1121914,R233,2024-10-04 23:30
1121915,R233,2024-10-04 23:30
1121926,R233,2024-10-04 23:30
1121927,R233,2024-10-04 23:30
1121928,R233,2024-10-04 23:30
1114008,R710,2020-09-23 23:30
1121929,R233,2024-10-04 23:30
1117354,P001,2022-03-10 23:30
1121930,R233,2024-10-04 23:30
1121931,R233,2024-10-04 23:30
1117335,R720,2022-03-10 23:30
1121932,R233,2024-10-04 23:30
1121933,R233,2024-10-04 23:30
1121934,R233,2024-10-04 23:30
1121935,R233,2024-10-04 23:30
1121936,R233,2024-10-04 23:30
1121938,R233,2024-10-04 23:30
1111796,S001,2019-07-17 23:30
1121939,R233,2024-10-04 23:30
1121940,R233,2024-10-04 23:30
1121941,R233,2024-10-04 23:30
1121942,R233,2024-10-04 23:30
1121943,R233,2024-10-04 23:30
1121944,R233,2024-10-04 23:30
1121945,R233,2024-10-04 23:30
1121946,R233,2024-10-04 23:30
1117334,I001,2022-03-10 23:30
1121947,R233,2024-10-04 23:30
1121948,R233,2024-10-04 23:30
1121949,R233,2024-10-04 23:30
1121950,R233,2024-10-04 23:30
1121951,R233,2024-10-04 23:30
1121952,R233,2024-10-04 23:30
1121953,R233,2024-10-04 23:30
1116296,I001,2022-03-11 23:30
1121954,R233,2024-10-04 23:30
1121955,R233,2024-10-04 23:30
1109022,J001,2024-10-04 23:30
1112208,J001,2024-10-04 23:30
1115129,R720,2022-03-11 23:30
1116013,J001,2024-10-04 23:30
1115901,J001,2024-10-04 23:30
1101056,A001,2019-07-17 23:30
1116020,J001,2024-10-04 23:30
1115742,J001,2024-10-04 23:30
1104595,I001,2020-09-24 23:30
1115909,J001,2024-10-04 23:30
1115905,J001,2024-10-04 23:30
7020598,R233,2022-03-14 23:30
1115786,J001,2024-10-04 23:30
1112618,R710,2020-02-27 23:28
1115788,J001,2024-10-04 23:30
1115715,J001,2024-10-04 23:30
1121844,R730,2024-10-04 23:30
1116131,R720,2022-03-14 23:30
1121850,R720,2024-10-04 23:30
1117312,R730,2022-03-14 23:30
1119033,T001,2024-10-04 23:30
1115800,J001,2024-10-04 23:30
1115897,J001,2024-10-04 23:30
1116018,J001,2024-10-04 23:30
1116023,J001,2024-10-04 23:30
1115740,J001,2024-10-04 23:30
1115748,J001,2024-10-04 23:30
1115200,J001,2024-10-04 23:31
1115214,J001,2024-10-04 23:31
1112307,G001,2020-02-28 23:28
1115725,J001,2024-10-04 23:31
1107237,R720,2022-03-15 23:30
1115216,J001,2024-10-04 23:31
1115799,J001,2024-10-04 23:31
1115801,J001,2024-10-04 23:31
1115722,J001,2024-10-04 23:31
1115796,J001,2024-10-04 23:31
1120096,J001,2024-10-04 23:31
1120097,J001,2024-10-04 23:31
1121257,J001,2024-10-04 23:31
1121258,J001,2024-10-04 23:31
1121853,R233,2024-10-04 23:31
1114020,R710,2020-09-25 23:30
1104242,P001,2020-09-25 23:30
1105025,R110,2024-10-04 23:31
1109680,R720,2019-07-23 23:30
1121320,R810,2024-10-04 23:31
1109691,R720,2019-07-23 23:30
1108995,R215,2022-03-17 23:30
1106184,R123,2019-07-23 23:30
1115144,P001,2024-10-07 23:30
1109642,R720,2019-07-23 23:30
1109624,R720,2019-07-23 23:30
1109650,R720,2019-07-23 23:30
1109676,R720,2019-07-23 23:30
1109648,R720,2019-07-23 23:30
1110794,R233,2020-09-28 23:30
1109678,R720,2019-07-23 23:30
1109687,R720,2019-07-23 23:30
1109689,R720,2019-07-23 23:30
